ParticipantID(1to12),condition(1to3),Target(1to7),Trial(1to20),PosTargetX,PosTargetY,PosX,PosY
6,3,5,8,0.092369,0.25652,0.11855,0.28363
6,3,5,9,0.092369,0.25652,0.13202,0.26355
6,3,5,10,0.092369,0.25652,0.11151,0.25219
6,3,5,11,0.092343,0.25653,0.11915,0.26546
6,3,5,12,0.092369,0.25652,0.12633,0.26683
6,3,5,13,0.092343,0.25653,0.1155,0.25475
6,3,5,14,0.092343,0.25653,0.12659,0.25233
6,3,5,15,0.092343,0.25653,0.12951,0.26666
6,3,5,16,0.092339,0.25653,0.1085,0.25846
6,3,5,17,0.092351,0.25653,0.10563,0.2576
6,3,5,18,0.092351,0.25653,0.13969,0.27376
6,3,5,19,0.092351,0.25653,0.12423,0.2501
6,3,5,20,0.092369,0.25652,0.12655,0.26027
6,3,6,1,0.17357,0.20962,0.18649,0.20052
6,3,6,2,0.17355,0.20964,0.19483,0.21449
6,3,6,3,0.17354,0.20964,0.19267,0.18389
6,3,6,4,0.17354,0.20964,0.20003,0.21271
6,3,6,5,0.17355,0.20964,0.19776,0.21083
6,3,6,6,0.17355,0.20964,0.20805,0.22244
6,3,6,7,0.17355,0.20964,0.19943,0.22262
6,3,6,8,0.17354,0.20964,0.20015,0.21108
6,3,6,9,0.17355,0.20964,0.20154,0.22116
6,3,6,10,0.17357,0.20962,0.19629,0.22064
6,3,6,11,0.17357,0.20962,0.19442,0.224
6,3,6,12,0.17355,0.20964,0.19521,0.2023
6,3,6,13,0.17355,0.20964,0.19813,0.21657
6,3,6,14,0.17355,0.20964,0.20673,0.20985
6,3,6,15,0.17355,0.20964,0.19909,0.2033
6,3,6,16,0.17357,0.20962,0.20885,0.2182
6,3,6,17,0.17354,0.20964,0.19684,0.2068
6,3,6,18,0.17355,0.20964,0.20208,0.20895
6,3,6,19,0.17355,0.20964,0.19747,0.20322
6,3,6,20,0.17357,0.20962,0.19702,0.19601
6,3,7,1,0.23383,0.13778,0.24463,0.1299
6,3,7,2,0.23383,0.13778,0.25104,0.12805
6,3,7,3,0.23383,0.13778,0.26313,0.11998
6,3,7,4,0.23381,0.13781,0.24663,0.14199
6,3,7,5,0.23381,0.13781,0.26279,0.13773
6,3,7,6,0.23382,0.1378,0.26166,0.13375
6,3,7,7,0.23381,0.13781,0.27813,0.13705
6,3,7,8,0.23381,0.13781,0.26912,0.1264
6,3,7,9,0.23381,0.13781,0.26211,0.12941
6,3,7,10,0.23381,0.13781,0.2601,0.1363
6,3,7,11,0.23383,0.13778,0.25909,0.13477
6,3,7,12,0.23383,0.13778,0.25908,0.13131
6,3,7,13,0.23382,0.1378,0.26959,0.12008
6,3,7,14,0.23382,0.1378,0.26079,0.13178
6,3,7,15,0.23382,0.1378,0.27125,0.13876
6,3,7,16,0.23383,0.13778,0.27425,0.11955
6,3,7,17,0.23383,0.13778,0.26143,0.14074
6,3,7,18,0.23381,0.13781,0.27062,0.15529
6,3,7,19,0.23381,0.13781,0.26266,0.13306
6,3,7,20,0.23382,0.1378,0.25603,0.13163
7,1,1,1,-5.0121e-05,0.12264,-0.025643,0.11603
7,1,1,2,-5.0121e-05,0.12264,-0.01642,0.13483
7,1,1,3,-5.0121e-05,0.12264,-0.016044,0.10798
7,1,1,4,-8.5527e-05,0.12264,-0.025728,0.10834
7,1,1,5,-8.5527e-05,0.12264,-0.012288,0.11091
7,1,1,6,1.648e-17,0.12264,-0.025122,0.11061
7,1,1,7,-7.2671e-05,0.12264,-0.016266,0.095135
7,1,1,8,-7.2671e-05,0.12264,-0.015332,0.10051
7,1,1,9,1.648e-17,0.12264,-0.014033,0.10009
7,1,1,10,-7.2671e-05,0.12264,-0.026987,0.10293
7,1,1,11,-8.5527e-05,0.12264,-0.017177,0.10642
7,1,1,12,-8.5527e-05,0.12264,-0.025273,0.1127
7,1,1,13,-8.5527e-05,0.12264,-0.013759,0.122
7,1,1,14,-5.0121e-05,0.12264,-0.022186,0.11688
7,1,1,15,-5.0121e-05,0.12264,-0.02062,0.10848
7,1,1,16,-8.5527e-05,0.12264,-0.014561,0.10785
7,1,1,17,1.648e-17,0.12264,-0.024138,0.10588
7,1,1,18,-7.2671e-05,0.12264,-0.026075,0.10966
7,1,1,19,-7.2671e-05,0.12264,-0.011062,0.12535
7,1,1,20,-7.2671e-05,0.12264,-0.026267,0.1117
7,1,2,1,-3.6335e-05,0.19762,-0.013711,0.19825
7,1,2,2,-3.6335e-05,0.19762,-0.005505,0.18743
7,1,2,3,2.4286e-17,0.19762,-0.0073316,0.20131
7,1,2,4,-5.7051e-05,0.19762,-0.010568,0.18963
7,1,2,5,-5.7051e-05,0.19762,-0.0058643,0.18106
7,1,2,6,-3.6335e-05,0.19762,-0.0068266,0.18426
7,1,2,7,-3.6335e-05,0.19762,-0.00025434,0.16707
7,1,2,8,8.0762e-05,0.19762,-0.0021933,0.18694
7,1,2,9,8.0762e-05,0.19762,-0.019456,0.17599
7,1,2,10,-3.6335e-05,0.19762,-0.019266,0.17863
7,1,2,11,-5.7051e-05,0.19762,-0.0043831,0.19149
7,1,2,12,-5.7051e-05,0.19762,-0.0057829,0.1786
7,1,2,13,-5.7051e-05,0.19762,-0.0089495,0.18362
7,1,2,14,8.0762e-05,0.19762,-0.0231,0.18934
7,1,2,15,2.4286e-17,0.19762,-0.022596,0.19263
7,1,2,16,2.4286e-17,0.19762,-0.030126,0.18946
7,1,2,17,2.4286e-17,0.19762,-0.026561,0.16214
7,1,2,18,2.4286e-17,0.19762,-0.023876,0.18802
7,1,2,19,-3.6335e-05,0.19762,-0.015057,0.19205
7,1,2,20,8.0762e-05,0.19762,-0.016303,0.17745
7,1,3,1,0.00016152,0.27259,-0.026725,0.27086
7,1,3,2,-2.8576e-05,0.27259,-0.017426,0.28178
7,1,3,3,5.0121e-05,0.27259,-0.0094893,0.26848
7,1,3,4,0.00016152,0.27259,-0.0223,0.26756
7,1,3,5,0.00016152,0.27259,-0.01965,0.26121
7,1,3,6,0.00016152,0.27259,-0.016,0.2729
7,1,3,7,2.2551e-17,0.27259,-0.019301,0.26951
7,1,3,8,2.2551e-17,0.27259,-0.0066869,0.26355
7,1,3,9,-2.8576e-05,0.27259,-0.023732,0.26903
7,1,3,10,-2.8576e-05,0.27259,-0.026386,0.25199
7,1,3,11,-2.8576e-05,0.27259,-0.02197,0.25981
7,1,3,12,2.2551e-17,0.27259,-0.026341,0.27542
7,1,3,13,0.00016152,0.27259,-0.026398,0.27554
7,1,3,14,5.0121e-05,0.27259,-0.023399,0.28513
7,1,3,15,5.0121e-05,0.27259,-0.025721,0.28989
7,1,3,16,5.0121e-05,0.27259,-0.033859,0.26285
7,1,3,17,5.0121e-05,0.27259,-0.012948,0.24996
7,1,3,18,-2.8576e-05,0.27259,-0.020539,0.28015
7,1,3,19,0.00016152,0.27259,-0.019952,0.27154
7,1,3,20,0.00016152,0.27259,-0.013565,0.29788
7,1,4,1,0.00010034,0.34757,-0.022544,0.36471
7,1,4,2,3.6435e-05,0.34757,-0.030847,0.34966
7,1,4,3,3.6435e-05,0.34757,-0.024508,0.34799
7,1,4,4,3.4694e-18,0.34757,-0.025281,0.32906
7,1,4,5,3.4694e-18,0.34757,-0.026629,0.32149
7,1,4,6,0.00010034,0.34757,-0.034826,0.3335
7,1,4,7,3.6435e-05,0.34757,-0.016776,0.31458
7,1,4,8,3.6435e-05,0.34757,-0.0037144,0.35181
7,1,4,9,0.00024239,0.34757,-0.032481,0.33242
7,1,4,10,0.00024239,0.34757,-0.019823,0.31224
7,1,4,11,0.00010034,0.34757,-0.017089,0.33894
7,1,4,12,0.00010034,0.34757,-0.023579,0.35806
7,1,4,13,3.6435e-05,0.34757,-0.030459,0.36025
7,1,4,14,0.00024239,0.34757,-0.024301,0.35902
7,1,4,15,0.00024239,0.34757,-0.02269,0.3427
7,1,4,16,0.00024239,0.34757,-0.031212,0.32523
7,1,4,17,3.4694e-18,0.34757,-0.025616,0.33698
7,1,4,18,3.4694e-18,0.34757,-0.032927,0.35432
7,1,4,19,3.4694e-18,0.34757,-0.030107,0.346
7,1,4,20,3.4694e-18,0.34757,0.0021966,0.34796
7,1,5,1,0.092276,0.25622,0.082008,0.25837
7,1,5,2,0.09235,0.25619,0.096817,0.26083
7,1,5,3,0.092303,0.25621,0.099872,0.24141
7,1,5,4,0.092454,0.25615,0.083118,0.25207
7,1,5,5,0.092454,0.25615,0.088519,0.25025
7,1,5,6,0.092303,0.25621,0.088579,0.24514
7,1,5,7,0.092276,0.25622,0.089991,0.25376
7,1,5,8,0.092276,0.25622,0.11381,0.23486
7,1,5,9,0.092454,0.25615,0.088822,0.22637
7,1,5,10,0.09235,0.25619,0.091076,0.24542
7,1,5,11,0.09235,0.25619,0.095678,0.24406
7,1,5,12,0.092276,0.25622,0.096248,0.24347
7,1,5,13,0.092303,0.25621,0.078706,0.26067
7,1,5,14,0.09235,0.25619,0.091718,0.26162
7,1,5,15,0.09235,0.25619,0.10705,0.23698
7,1,5,16,0.09235,0.25619,0.085595,0.25395
7,1,5,17,0.09235,0.25619,0.075662,0.22716
7,1,5,18,0.092454,0.25615,0.068071,0.25398
7,1,5,19,0.09235,0.25619,0.084219,0.24112
7,1,5,20,0.092303,0.25621,0.11374,0.26288
7,1,6,1,0.17346,0.20924,0.17272,0.19671
7,1,6,2,0.17346,0.20924,0.18127,0.19552
7,1,6,3,0.17346,0.20924,0.19082,0.18784
7,1,6,4,0.17343,0.20926,0.18509,0.21039
7,1,6,5,0.17358,0.20914,0.18167,0.18588
7,1,6,6,0.17358,0.20914,0.16917,0.19943
7,1,6,7,0.17358,0.20914,0.19437,0.17998
7,1,6,8,0.17358,0.20914,0.15669,0.19426
7,1,6,9,0.17349,0.20921,0.17855,0.16923
7,1,6,10,0.17349,0.20921,0.16393,0.17024
7,1,6,11,0.17343,0.20926,0.17404,0.18135
7,1,6,12,0.17346,0.20924,0.16751,0.17569
7,1,6,13,0.17346,0.20924,0.18562,0.19429
7,1,6,14,0.17358,0.20914,0.18258,0.19927
7,1,6,15,0.17358,0.20914,0.158,0.21003
7,1,6,16,0.17358,0.20914,0.17587,0.20626
7,1,6,17,0.17343,0.20926,0.16932,0.19688
7,1,6,18,0.17346,0.20924,0.15841,0.2056
7,1,6,19,0.17349,0.20921,0.16215,0.18818
7,1,6,20,0.17349,0.20921,0.19138,0.20366
7,1,7,1,0.23367,0.13736,0.22035,0.11585
7,1,7,2,0.23367,0.13736,0.22419,0.10859
7,1,7,3,0.23375,0.13722,0.234,0.11266
7,1,7,4,0.23375,0.13722,0.2371,0.12697
7,1,7,5,0.2337,0.13732,0.22916,0.11285
7,1,7,6,0.23366,0.13739,0.2416,0.10841
7,1,7,7,0.23366,0.13739,0.23521,0.095409
7,1,7,8,0.2337,0.13732,0.24279,0.10548
7,1,7,9,0.23366,0.13739,0.21317,0.12022
7,1,7,10,0.23366,0.13739,0.20539,0.10971
7,1,7,11,0.23375,0.13722,0.22765,0.11432
7,1,7,12,0.23375,0.13722,0.23541,0.095087
7,1,7,13,0.23367,0.13736,0.21742,0.11157
7,1,7,14,0.2337,0.13732,0.23198,0.11256
7,1,7,15,0.2337,0.13732,0.22314,0.10676
7,1,7,16,0.23366,0.13739,0.22846,0.14604
7,1,7,17,0.23366,0.13739,0.21583,0.11674
7,1,7,18,0.23367,0.13736,0.21304,0.11933
7,1,7,19,0.23367,0.13736,0.22158,0.10535
7,1,7,20,0.23375,0.13722,0.21176,0.13327
7,2,1,1,-0.10442,0.064559,-0.0049604,0.11812
7,2,1,2,1.4185e-05,0.12276,0.0087027,0.12919
7,2,1,3,1.4185e-05,0.12276,0.0065863,0.12349
7,2,1,4,1.4185e-05,0.12276,0.014089,0.11958
7,2,1,5,1.5613e-17,0.12276,0.019376,0.12385
7,2,1,6,2.4165e-05,0.12276,-0.0011811,0.12721
7,2,1,7,2.0525e-05,0.12276,-0.0055305,0.1118
7,2,1,8,2.0525e-05,0.12276,-0.0066202,0.11827
7,2,1,9,2.0525e-05,0.12276,-0.0094329,0.13106
7,2,1,10,1.4185e-05,0.12276,0.0085505,0.12346
7,2,1,11,1.4185e-05,0.12276,-0.0065595,0.12089
7,2,1,12,1.5613e-17,0.12276,-0.00041599,0.099336
7,2,1,13,1.5613e-17,0.12276,0.0007481,0.11328
7,2,1,14,2.4165e-05,0.12276,0.00051627,0.1099
7,2,1,15,2.4165e-05,0.12276,-0.0099615,0.11878
7,2,1,16,2.0525e-05,0.12276,0.0016742,0.11155
7,2,1,17,2.0525e-05,0.12276,-0.0059985,0.12052
7,2,1,18,1.4185e-05,0.12276,-0.0048193,0.11598
7,2,1,19,1.4185e-05,0.12276,-0.005285,0.12663
7,2,1,20,1.5613e-17,0.12276,0.0031592,0.13904
7,2,2,1,-2.2851e-05,0.19776,-0.0013722,0.19525
7,2,2,2,-2.2851e-05,0.19776,0.0036284,0.20319
7,2,2,3,1.6077e-05,0.19776,0.0038579,0.18462
7,2,2,4,1.0212e-05,0.19776,0.0093795,0.18424
7,2,2,5,2.949e-17,0.19776,0.0036668,0.18603
7,2,2,6,2.949e-17,0.19776,-0.010065,0.19169
7,2,2,7,2.949e-17,0.19776,0.002335,0.19891
7,2,2,8,2.949e-17,0.19776,-0.0048324,0.20685
7,2,2,9,2.949e-17,0.19776,0.0043496,0.18491
7,2,2,10,2.949e-17,0.19776,0.001005,0.18275
7,2,2,11,1.0212e-05,0.19776,0.00096776,0.18404
7,2,2,12,1.0212e-05,0.19776,0.0020623,0.18346
7,2,2,13,1.6077e-05,0.19776,-0.0091322,0.19397
7,2,2,14,-2.2851e-05,0.19776,-0.0087851,0.19842
7,2,2,15,-2.2851e-05,0.19776,-0.0077673,0.19157
7,2,2,16,-2.2851e-05,0.19776,-0.017048,0.20424
7,2,2,17,-2.2851e-05,0.19776,-0.009558,0.20601
7,2,2,18,1.0212e-05,0.19776,-0.0036488,0.20506
7,2,2,19,-2.2851e-05,0.19776,-0.013484,0.19913
7,2,2,20,1.6077e-05,0.19776,0.0011153,0.20244
7,2,3,1,8.0884e-06,0.27276,0.02255,0.28115
7,2,3,2,-1.4085e-05,0.27276,0.010476,0.26506
7,2,3,3,-4.5602e-05,0.27276,0.0020642,0.25992
7,2,3,4,-4.5602e-05,0.27276,0.013479,0.26599
7,2,3,5,-1.3878e-17,0.27276,0.01349,0.27055
7,2,3,6,-1.3878e-17,0.27276,0.0032915,0.26386
7,2,3,7,-1.4085e-05,0.27276,0.012818,0.27797
7,2,3,8,-1.4085e-05,0.27276,-0.010304,0.27722
7,2,3,9,8.0884e-06,0.27276,0.012892,0.29499
7,2,3,10,-4.5602e-05,0.27276,0.0053547,0.28939
7,2,3,11,-1.3878e-17,0.27276,0.0065141,0.27042
7,2,3,12,-1.4085e-05,0.27276,0.016701,0.27483
7,2,3,13,-1.4085e-05,0.27276,0.0032408,0.27089
7,2,3,14,-1.4085e-05,0.27276,0.00445,0.28285
7,2,3,15,8.0884e-06,0.27276,-0.015832,0.27168
7,2,3,16,8.0884e-06,0.27276,-0.0031879,0.27185
7,2,3,17,8.0884e-06,0.27276,0.020057,0.29078
7,2,3,18,-4.5602e-05,0.27276,0.014403,0.27559
7,2,3,19,-4.5602e-05,0.27276,0.0074053,0.28083
7,2,3,20,-4.5602e-05,0.27276,0.020623,0.27554
7,2,4,1,-1.0312e-05,0.34776,0.02076,0.37485
7,2,4,2,-2.8271e-05,0.34776,0.025889,0.33201
7,2,4,3,-8.6736e-18,0.34776,0.0039448,0.33913
7,2,4,4,-6.8454e-05,0.34776,0.013173,0.38119
7,2,4,5,-6.8454e-05,0.34776,0.017605,0.325
7,2,4,6,-6.8454e-05,0.34776,0.0024668,0.34265
7,2,4,7,-8.6736e-18,0.34776,0.0039782,0.35358
7,2,4,8,-1.0312e-05,0.34776,0.022627,0.33826
7,2,4,9,-2.8271e-05,0.34776,0.023138,0.35595
7,2,4,10,-2.8271e-05,0.34776,0.013003,0.35351
7,2,4,11,-2.8271e-05,0.34776,0.027829,0.34876
7,2,4,12,-2.8271e-05,0.34776,0.013097,0.34513
7,2,4,13,-8.6736e-18,0.34776,0.015983,0.33598
7,2,4,14,-1.0312e-05,0.34776,0.018555,0.34235
7,2,4,15,-1.0312e-05,0.34776,0.0092729,0.34815
7,2,4,16,-6.8454e-05,0.34776,0.015135,0.34392
7,2,4,17,-6.8454e-05,0.34776,0.0094835,0.34346
7,2,4,18,-8.6736e-18,0.34776,0.0097106,0.35157
7,2,4,19,-8.6736e-18,0.34776,0.015976,0.33292
7,2,4,20,-2.8271e-05,0.34776,0.011163,0.32752
7,2,5,1,0.092302,0.25651,0.13918,0.25671
7,2,5,2,0.092302,0.25651,0.1055,0.26017
7,2,5,3,0.092302,0.25651,0.1041,0.23754
7,2,5,4,0.092345,0.25649,0.10112,0.2427
7,2,5,5,0.092345,0.25649,0.13581,0.24429
7,2,5,6,0.092352,0.25649,0.11195,0.2508
7,2,5,7,0.092345,0.25649,0.11147,0.246
7,2,5,8,0.092302,0.25651,0.11734,0.25522
7,2,5,9,0.092302,0.25651,0.11939,0.2593
7,2,5,10,0.092332,0.2565,0.12197,0.25153
7,2,5,11,0.092332,0.2565,0.12116,0.23928
7,2,5,12,0.092332,0.2565,0.12627,0.26625
7,2,5,13,0.092302,0.25651,0.11609,0.24626
7,2,5,14,0.092332,0.2565,0.11774,0.25597
7,2,5,15,0.092332,0.2565,0.11106,0.25355
7,2,5,16,0.092345,0.25649,0.11538,0.26716
7,2,5,17,0.092345,0.25649,0.1157,0.27421
7,2,5,18,0.092352,0.25649,0.11941,0.25828
7,2,5,19,0.092352,0.25649,0.11689,0.26921
7,2,5,20,0.092352,0.25649,0.11373,0.2719
7,2,6,1,0.17356,0.20962,0.18539,0.23144
7,2,6,2,0.17356,0.20962,0.19373,0.21918
7,2,6,3,0.17355,0.20964,0.18512,0.21257
7,2,6,4,0.17352,0.20966,0.19391,0.20599
7,2,6,5,0.17356,0.20963,0.16966,0.21108
7,2,6,6,0.17352,0.20966,0.17567,0.2224
7,2,6,7,0.17355,0.20964,0.18764,0.21073
7,2,6,8,0.17356,0.20962,0.20513,0.19654
7,2,6,9,0.17356,0.20963,0.18563,0.20838
7,2,6,10,0.17356,0.20963,0.19374,0.21161
7,2,6,11,0.17356,0.20963,0.19661,0.1918
7,2,6,12,0.17356,0.20963,0.19159,0.20109
7,2,6,13,0.17356,0.20963,0.19356,0.20991
7,2,6,14,0.17356,0.20963,0.19476,0.21132
7,2,6,15,0.17356,0.20963,0.20061,0.20611
7,2,6,16,0.17352,0.20966,0.20754,0.19152
7,2,6,17,0.17356,0.20962,0.20464,0.20656
7,2,6,18,0.17355,0.20964,0.20613,0.20754
7,2,6,19,0.17355,0.20964,0.18773,0.19507
7,2,6,20,0.17355,0.20964,0.19974,0.18371
7,2,7,1,0.23382,0.13785,0.24914,0.14195
7,2,7,2,0.23384,0.13781,0.25059,0.13552
7,2,7,3,0.23384,0.1378,0.24588,0.14266
7,2,7,4,0.23383,0.13782,0.23656,0.12651
7,2,7,5,0.23383,0.13782,0.24455,0.14874
7,2,7,6,0.23383,0.13782,0.25532,0.13024
7,2,7,7,0.23384,0.1378,0.24961,0.13285
7,2,7,8,0.23384,0.1378,0.26065,0.13753
7,2,7,9,0.23382,0.13785,0.2669,0.13728
7,2,7,10,0.23384,0.13781,0.23197,0.14708
7,2,7,11,0.23383,0.13782,0.25732,0.13282
7,2,7,12,0.23383,0.13782,0.25374,0.13755
7,2,7,13,0.23383,0.13782,0.24587,0.11882
7,2,7,14,0.23384,0.1378,0.25105,0.11366
7,2,7,15,0.23384,0.1378,0.25906,0.14258
7,2,7,16,0.23382,0.13785,0.25445,0.1373
7,2,7,17,0.23383,0.13782,0.26459,0.14139
7,2,7,18,0.23383,0.13782,0.25247,0.12521
7,2,7,19,0.23384,0.13781,0.2502,0.14007
7,2,7,20,0.23384,0.13781,0.26641,0.12618
7,3,1,1,-2.6868e-05,0.12281,-0.014074,0.15104
7,3,1,2,-2.6868e-05,0.12281,-0.0068313,0.16293
7,3,1,3,-1.5752e-05,0.12281,-0.016844,0.14495
7,3,1,4,-2.2833e-05,0.12281,-0.0035196,0.16261
7,3,1,5,1.3878e-17,0.12281,-0.015489,0.15213
7,3,1,6,1.3878e-17,0.12281,-0.0026254,0.17154
7,3,1,7,1.3878e-17,0.12281,-0.009476,0.14875
7,3,1,8,-2.6868e-05,0.12281,-0.0036981,0.17526
7,3,1,9,-2.6868e-05,0.12281,-0.022149,0.15172
7,3,1,10,-1.5752e-05,0.12281,-0.010555,0.14878
7,3,1,11,-2.2833e-05,0.12281,-0.0042448,0.14958
7,3,1,12,-2.2833e-05,0.12281,-0.014821,0.14802
7,3,1,13,1.3878e-17,0.12281,-0.00085148,0.15361
7,3,1,14,1.3878e-17,0.12281,-0.0056052,0.15184
7,3,1,15,-1.5752e-05,0.12281,-0.013315,0.16028
7,3,1,16,-1.5752e-05,0.12281,-0.012954,0.14681
7,3,1,17,-1.5752e-05,0.12281,-0.0031205,0.14599
7,3,1,18,-1.5752e-05,0.12281,-0.0018902,0.14826
7,3,1,19,-2.6868e-05,0.12281,-0.0082122,0.15139
7,3,1,20,-2.2833e-05,0.12281,-0.00136,0.14749
7,3,2,1,2.5372e-05,0.19781,0.00023277,0.24381
7,3,2,2,-1.7905e-05,0.19781,0.016387,0.21597
7,3,2,3,-1.7905e-05,0.19781,-0.0012222,0.19959
7,3,2,4,-1.7905e-05,0.19781,-0.0021115,0.23517
7,3,2,5,1.7347e-18,0.19781,-0.0035529,0.22167
7,3,2,6,-1.1406e-05,0.19781,-0.0049513,0.23756
7,3,2,7,-1.1406e-05,0.19781,0.0020778,0.24777
7,3,2,8,2.5372e-05,0.19781,-0.0057887,0.24157
7,3,2,9,-1.1406e-05,0.19781,-0.0036543,0.23911
7,3,2,10,-1.1406e-05,0.19781,-0.01553,0.22088
7,3,2,11,2.5372e-05,0.19781,0.010865,0.23253
7,3,2,12,-1.7905e-05,0.19781,-0.0096452,0.23559
7,3,2,13,1.7347e-18,0.19781,0.016748,0.23376
7,3,2,14,1.7347e-18,0.19781,-0.00076301,0.23272
7,3,2,15,1.7347e-18,0.19781,0.0011767,0.25938
7,3,2,16,1.7347e-18,0.19781,0.0020267,0.24446
7,3,2,17,-1.7905e-05,0.19781,-0.0086675,0.22548
7,3,2,18,-1.7905e-05,0.19781,0.011991,0.23244
7,3,2,19,2.5372e-05,0.19781,0.012057,0.23806
7,3,2,20,-1.1406e-05,0.19781,0.00075109,0.20055
7,3,3,1,2.2551e-17,0.27281,0.0031802,0.32292
7,3,3,2,1.5731e-05,0.27281,0.00027044,0.31009
7,3,3,3,1.5731e-05,0.27281,0.0012658,0.31075
7,3,3,4,2.2551e-17,0.27281,-0.003572,0.29946
7,3,3,5,-8.9632e-06,0.27281,-0.013144,0.29595
7,3,3,6,5.0722e-05,0.27281,-0.0084956,0.31181
7,3,3,7,1.5731e-05,0.27281,-0.0091008,0.30881
7,3,3,8,1.5731e-05,0.27281,-0.014053,0.30961
7,3,3,9,1.5731e-05,0.27281,-0.00063418,0.3108
7,3,3,10,2.2551e-17,0.27281,-0.017211,0.31912
7,3,3,11,2.2551e-17,0.27281,-0.01282,0.29815
7,3,3,12,-8.9632e-06,0.27281,-0.014148,0.31249
7,3,3,13,-8.9632e-06,0.27281,0.0014515,0.31463
7,3,3,14,-8.9632e-06,0.27281,0.0070494,0.29929
7,3,3,15,5.0722e-05,0.27281,-0.0061571,0.30626
7,3,3,16,1.5731e-05,0.27281,-0.0074245,0.30422
7,3,3,17,1.5731e-05,0.27281,0.00027084,0.31181
7,3,3,18,-8.9632e-06,0.27281,-0.019974,0.31108
7,3,3,19,1.5731e-05,0.27281,-0.0059492,0.3043
7,3,3,20,1.5731e-05,0.27281,0.01409,0.29619
7,3,4,1,1.1427e-05,0.34781,-0.0059162,0.37074
7,3,4,2,1.1427e-05,0.34781,0.0030864,0.38226
7,3,4,3,7.6094e-05,0.34781,-0.0046714,0.35903
7,3,4,4,3.1482e-05,0.34781,-0.0080135,0.36774
7,3,4,5,2.0817e-17,0.34781,-0.002378,0.35979
7,3,4,6,1.1427e-05,0.34781,-0.018785,0.39307
7,3,4,7,1.1427e-05,0.34781,-0.027978,0.38194
7,3,4,8,1.1427e-05,0.34781,0.003133,0.36447
7,3,4,9,1.1427e-05,0.34781,-0.023082,0.36673
7,3,4,10,7.6094e-05,0.34781,-0.0082954,0.37091
7,3,4,11,7.6094e-05,0.34781,-0.0050013,0.37177
7,3,4,12,7.6094e-05,0.34781,-0.016185,0.36983
7,3,4,13,1.1427e-05,0.34781,-0.00316,0.36964
7,3,4,14,1.1427e-05,0.34781,0.0046197,0.35584
7,3,4,15,2.0817e-17,0.34781,-0.0057561,0.37126
7,3,4,16,7.6094e-05,0.34781,-0.0085883,0.37049
7,3,4,17,3.1482e-05,0.34781,0.019162,0.35509
7,3,4,18,3.1482e-05,0.34781,-0.00918,0.38202
7,3,4,19,3.1482e-05,0.34781,-0.0089118,0.36686
7,3,4,20,7.6094e-05,0.34781,0.0043989,0.35393
7,3,5,1,0.09234,0.25651,0.1209,0.28265
7,3,5,2,0.092354,0.25651,0.098919,0.27594
7,3,5,3,0.092331,0.25652,0.1002,0.28768
7,3,5,4,0.092331,0.25652,0.10343,0.28483
7,3,5,5,0.092331,0.25652,0.10367,0.2893
7,3,5,6,0.09234,0.25651,0.096251,0.28707
7,3,5,7,0.09234,0.25651,0.12304,0.2857
7,3,5,8,0.092354,0.25651,0.097303,0.30422
7,3,5,9,0.092331,0.25652,0.092519,0.31581
7,3,5,10,0.092387,0.2565,0.10122,0.28873
7,3,5,11,0.092387,0.2565,0.094465,0.28734
7,3,5,12,0.092387,0.2565,0.099573,0.30416
7,3,5,13,0.09234,0.25651,0.12553,0.28543
7,3,5,14,0.092354,0.25651,0.10521,0.27767
7,3,5,15,0.092354,0.25651,0.11321,0.29602
7,3,5,16,0.092331,0.25652,0.1001,0.28369
7,3,5,17,0.092331,0.25652,0.12667,0.29108
7,3,5,18,0.092331,0.25652,0.094515,0.29214
7,3,5,19,0.092331,0.25652,0.11098,0.29445
7,3,5,20,0.092331,0.25652,0.1086,0.29243
7,3,6,1,0.17355,0.20961,0.19739,0.23503
7,3,6,2,0.17355,0.20961,0.21005,0.22415
7,3,6,3,0.17358,0.20958,0.1906,0.2383
7,3,6,4,0.17354,0.20962,0.1958,0.23591
7,3,6,5,0.17354,0.20962,0.20039,0.23053
7,3,6,6,0.17354,0.20962,0.18917,0.23415
7,3,6,7,0.17354,0.20962,0.18932,0.24103
7,3,6,8,0.17354,0.20962,0.1878,0.24781
7,3,6,9,0.17355,0.20961,0.16966,0.25863
7,3,6,10,0.17358,0.20958,0.20646,0.24059
7,3,6,11,0.17353,0.20962,0.18793,0.24297
7,3,6,12,0.17353,0.20962,0.19611,0.23082
7,3,6,13,0.17358,0.20958,0.18701,0.2314
7,3,6,14,0.17355,0.20961,0.20048,0.23441
7,3,6,15,0.17355,0.20961,0.20103,0.25188
7,3,6,16,0.17353,0.20962,0.21131,0.22848
7,3,6,17,0.17353,0.20962,0.21581,0.22935
7,3,6,18,0.17353,0.20962,0.19295,0.23609
7,3,6,19,0.17354,0.20962,0.19506,0.23084
7,3,6,20,0.17354,0.20962,0.20648,0.23369
7,3,7,1,0.2338,0.13778,0.25242,0.162
7,3,7,2,0.23381,0.13776,0.26097,0.16915
7,3,7,3,0.23381,0.13776,0.24631,0.15056
7,3,7,4,0.23381,0.13776,0.24614,0.17831
7,3,7,5,0.23382,0.13773,0.2386,0.17477
7,3,7,6,0.23379,0.13778,0.24812,0.16817
7,3,7,7,0.23381,0.13776,0.2557,0.1808
